annee;id_zone;id_quartier;nom_quartier;ref;max;min
2022;4;11;Archives;26.1;31.32;18.27
2022;10;49;Salpêtrière;30.7;36.84;21.49
2022;10;42;Saint-Ambroise;28.1;33.72;19.67
2022;4;19;Val-de-Grace;22.3;26.76;15.61
2022;13;50;Gare;16.1;19.32;11.27
2022;10;55;Petit-Montrouge;25.1;30.12;17.57
2022;11;39;Porte-Saint-Martin;24.6;29.52;17.22
2022;13;78;Saint-Fargeau;24.4;29.28;17.08
2022;14;47;Bercy;23.8;28.56;16.66
2022;12;56;Plaisance;31.3;37.56;21.91
2022;1;23;Notre-Dame-des-Champs;25.1;30.12;17.57
2022;14;47;Bercy;21.2;25.44;14.84
2022;5;2;Halles;25.7;30.84;17.99
2022;5;2;Halles;29.0;34.8;20.3
2022;2;5;Gaillon;29.0;34.8;20.3
2022;10;44;Sainte-Marguerite;21.6;25.92;15.12
2022;6;65;Ternes;27.1;32.52;18.97
2022;5;36;Rochechouart;29.0;34.8;20.3
2022;7;61;Auteuil;29.0;34.8;20.3
2022;13;74;Pont-de-Flandre;16.8;20.16;11.76
2022;9;69;Grandes-Carrières;20.5;24.6;14.35
2022;11;48;Quinze-Vingts;21.8;26.16;15.26
2022;4;10;Enfants-Rouges;34.9;41.88;24.43
2022;2;16;Notre-Dame;23.3;27.96;16.31
2022;7;60;Javel 15Art;26.9;32.28;18.83
2022;9;46;Picpus;20.8;24.96;14.56
2022;5;52;Croulebarbe;21.2;25.44;14.84
2022;10;18;Jardin-des-Plantes;27.2;32.64;19.04
2022;4;9;Arts-et-Metiers;32.1;38.52;22.47
2022;10;49;Salpêtrière;32.9;39.48;23.03
2022;11;39;Porte-Saint-Martin;32.4;38.88;22.68
2022;10;67;Batignolles;20.4;24.48;14.28
2022;10;42;Saint-Ambroise;27.3;32.76;19.11
2022;4;11;Archives;22.3;26.76;15.61
2022;12;56;Plaisance;24.5;29.4;17.15
2022;11;41;Folie-Méricourt;26.6;31.92;18.62
2022;1;28;Gros-Caillou;32.5;39.0;22.75
2022;14;47;Bercy;26.1;31.32;18.27
2022;9;46;Picpus;20.5;24.6;14.35
2022;3;64;Chaillot;32.1;38.52;22.47
2022;13;75;Amérique;22.7;27.24;15.89
2022;5;52;Croulebarbe;25.7;30.84;17.99
2022;5;2;Halles;30.0;36.0;21.0
2022;9;46;Picpus;24.4;29.28;17.08
2022;7;61;Auteuil;27.8;33.36;19.46
2022;5;33;Saint-Georges;23.4;28.08;16.38
2022;4;8;Bonne-Nouvelle;23.2;27.84;16.24
2022;6;66;Plaine de Monceaux;27.3;32.76;19.11
2022;5;2;Halles;25.0;30.0;17.5
2022;1;25;Saint-Thomas-d'Aquin;33.9;40.68;23.73
2022;3;64;Chaillot;32.7;39.24;22.89
2022;4;9;Arts-et-Metiers;23.4;28.08;16.38
2022;10;55;Petit-Montrouge;32.9;39.48;23.03
2022;8;57;Saint-Lambert;28.1;33.72;19.67
2022;13;80;Charonne;25.5;30.6;17.85
2022;4;12;Sainte-Avoie;27.8;33.36;19.46
2022;2;15;Arsenal;31.2;37.44;21.84
2022;9;70;Clignancourt;21.9;26.28;15.33
2022;2;31;Madeleine;35.9;43.08;25.13
2022;14;45;Bel-Air;21.2;25.44;14.84
2022;4;20;Sorbonne;26.0;31.2;18.2
2022;10;67;Batignolles;26.3;31.56;18.41
2022;13;78;Saint-Fargeau;17.1;20.52;11.97
2022;2;13;Saint-Merri;31.2;37.44;21.84
2022;2;29;Champs-Elysées;28.5;34.2;19.95
2022;9;69;Grandes-Carrières;26.1;31.32;18.27
2022;10;67;Batignolles;28.4;34.08;19.88
2022;10;49;Salpêtrière;24.2;29.04;16.94
2022;9;46;Picpus;26.9;32.28;18.83
2022;5;33;Saint-Georges;33.8;40.56;23.66
2022;2;1;St-Germain-l'Auxerrois;37.6;45.12;26.32
2022;2;5;Gaillon;25.4;30.48;17.78
2022;11;40;Hôpital-Saint-Louis;25.1;30.12;17.57
2022;11;48;Quinze-Vingts;32.4;38.88;22.68
2022;13;80;Charonne;20.3;24.36;14.21
2022;5;33;Saint-Georges;30.0;36.0;21.0
2022;11;77;Belleville;19.9;23.88;13.93
2022;2;30;Faubourg-du-Roule;29.0;34.8;20.3
2022;4;6;Vivienne;25.7;30.84;17.99
2022;2;24;Saint-Germain-des-Prés;27.7;33.24;19.39
2022;7;61;Auteuil;23.8;28.56;16.66
2022;10;18;Jardin-des-Plantes;28.4;34.08;19.88
2022;2;16;Notre-Dame;33.4;40.08;23.38
2022;5;35;Faubourg-Montmartre;27.5;33.0;19.25
2022;1;26;Invalides;32.4;38.88;22.68
2022;2;3;Palais-Royal;23.3;27.96;16.31
2022;10;67;Batignolles;24.2;29.04;16.94
2022;2;16;Notre-Dame;23.4;28.08;16.38
2022;3;63;Porte-Dauphine;32.7;39.24;22.89
2022;2;22;Odeon;22.6;27.12;15.82
2022;6;65;Ternes;26.9;32.28;18.83
2022;13;80;Charonne;23.4;28.08;16.38
2022;2;15;Arsenal;28.5;34.2;19.95
2022;2;31;Madeleine;32.9;39.48;23.03
2022;11;54;Parc-de-Montsouris;21.6;25.92;15.12
2022;13;74;Pont-de-Flandre;19.4;23.28;13.58
2022;11;68;Epinettes;21.6;25.92;15.12
2022;5;2;Halles;33.8;40.56;23.66
2022;13;78;Saint-Fargeau;18.9;22.68;13.23
2022;1;28;Gros-Caillou;31.2;37.44;21.84
2022;1;25;Saint-Thomas-d'Aquin;28.3;33.96;19.81
2022;2;21;Monnaie;27.1;32.52;18.97
2022;4;11;Archives;24.8;29.76;17.36
2022;11;68;Epinettes;24.6;29.52;17.22
2022;2;22;Odeon;31.2;37.44;21.84
2022;11;40;Hôpital-Saint-Louis;21.8;26.16;15.26
2022;3;63;Porte-Dauphine;32.1;38.52;22.47
2022;12;51;Maison-Blanche;27.8;33.36;19.46
2022;2;30;Faubourg-du-Roule;32.9;39.48;23.03
2022;7;60;Javel 15Art;27.1;32.52;18.97
2022;2;1;St-Germain-l'Auxerrois;27.1;32.52;18.97
2022;2;15;Arsenal;23.4;28.08;16.38
2022;5;36;Rochechouart;26.8;32.16;18.76
2022;11;48;Quinze-Vingts;21.9;26.28;15.33
2022;3;32;Europe;24.3;29.16;17.01
2022;5;52;Croulebarbe;24.5;29.4;17.15
2022;7;60;Javel 15Art;21.6;25.92;15.12
2022;1;27;Ecole-Militaire;34.4;41.28;24.08
2022;6;66;Plaine de Monceaux;30.3;36.36;21.21
2022;14;45;Bel-Air;25.0;30.0;17.5
2022;2;1;St-Germain-l'Auxerrois;35.9;43.08;25.13
2022;13;74;Pont-de-Flandre;26.7;32.04;18.69
2022;4;6;Vivienne;25.1;30.12;17.57
2022;3;64;Chaillot;28.0;33.6;19.6
2022;1;26;Invalides;34.4;41.28;24.08
2022;4;14;Saint-Gervais;23.5;28.2;16.45
2022;2;15;Arsenal;32.6;39.12;22.82
2022;9;46;Picpus;26.3;31.56;18.41
2022;11;71;Goutte-d'Or;26.6;31.92;18.62
2022;7;60;Javel 15Art;23.8;28.56;16.66
2022;5;33;Saint-Georges;20.6;24.72;14.42
2022;14;47;Bercy;21.9;26.28;15.33
2022;3;64;Chaillot;29.4;35.28;20.58
2022;6;58;Necker;24.1;28.92;16.87
2022;9;70;Clignancourt;29.4;35.28;20.58
2022;1;28;Gros-Caillou;39.3;47.16;27.51
2022;4;19;Val-de-Grace;24.7;29.64;17.29
2022;5;37;Saint-Vincent-de-Paul;25.8;30.96;18.06
2022;2;29;Champs-Elysées;35.9;43.08;25.13
2022;13;80;Charonne;21.8;26.16;15.26
2022;2;21;Monnaie;29.5;35.4;20.65
2022;12;56;Plaisance;29.8;35.76;20.86
2022;12;56;Plaisance;25.7;30.84;17.99
2022;7;61;Auteuil;26.9;32.28;18.83
2022;1;26;Invalides;34.7;41.64;24.29
2022;5;35;Faubourg-Montmartre;30.0;36.0;21.0
2022;5;53;Montparnasse;23.6;28.32;16.52
2022;2;24;Saint-Germain-des-Prés;25.0;30.0;17.5
2022;3;62;Muette;24.9;29.88;17.43
2022;7;61;Auteuil;28.6;34.32;20.02
2022;4;6;Vivienne;25.5;30.6;17.85
2022;3;64;Chaillot;30.3;36.36;21.21
2022;14;47;Bercy;17.6;21.12;12.32
2022;11;43;Roquette;27.8;33.36;19.46
2022;6;58;Necker;32.7;39.24;22.89
2022;13;80;Charonne;20.7;24.84;14.49
2022;11;39;Porte-Saint-Martin;27.8;33.36;19.46
2022;11;48;Quinze-Vingts;22.4;26.88;15.68
2022;11;43;Roquette;23.7;28.44;16.59
2022;4;17;Saint-Victor;26.4;31.68;18.48
2022;10;55;Petit-Montrouge;28.4;34.08;19.88
2022;2;13;Saint-Merri;25.4;30.48;17.78
2022;12;56;Plaisance;19.5;23.4;13.65
2022;4;6;Vivienne;23.5;28.2;16.45
2022;2;15;Arsenal;26.3;31.56;18.41
2022;4;9;Arts-et-Metiers;23.2;27.84;16.24
2022;6;66;Plaine de Monceaux;24.1;28.92;16.87
2022;14;47;Bercy;21.2;25.44;14.84
2022;2;5;Gaillon;28.5;34.2;19.95
2022;11;54;Parc-de-Montsouris;21.9;26.28;15.33
2022;14;76;Combat;25.6;30.72;17.92
2022;5;52;Croulebarbe;30.9;37.08;21.63
2022;2;29;Champs-Elysées;23.3;27.96;16.31
2022;11;71;Goutte-d'Or;21.8;26.16;15.26
2022;8;57;Saint-Lambert;22.9;27.48;16.03
2022;10;67;Batignolles;27.3;32.76;19.11
2022;10;67;Batignolles;25.2;30.24;17.64
2022;11;41;Folie-Méricourt;24.6;29.52;17.22
2022;2;29;Champs-Elysées;30.4;36.48;21.28
2022;2;1;St-Germain-l'Auxerrois;31.7;38.04;22.19
2022;13;80;Charonne;17.1;20.52;11.97
2022;10;67;Batignolles;30.7;36.84;21.49
2022;13;50;Gare;17.6;21.12;12.32
2022;5;53;Montparnasse;28.9;34.68;20.23
2022;2;24;Saint-Germain-des-Prés;32.6;39.12;22.82
2022;3;32;Europe;28.1;33.72;19.67
2022;3;62;Muette;29.1;34.92;20.37
2022;11;68;Epinettes;24.3;29.16;17.01
2022;10;44;Sainte-Marguerite;22.4;26.88;15.68
2022;12;51;Maison-Blanche;22.0;26.4;15.4
2022;2;30;Faubourg-du-Roule;30.5;36.6;21.35
2022;2;16;Notre-Dame;27.0;32.4;18.9
2022;3;63;Porte-Dauphine;27.4;32.88;19.18
2022;2;30;Faubourg-du-Roule;29.5;35.4;20.65
2022;4;9;Arts-et-Metiers;34.9;41.88;24.43
2022;11;41;Folie-Méricourt;24.3;29.16;17.01
2022;4;6;Vivienne;23.2;27.84;16.24
2022;1;26;Invalides;27.5;33.0;19.25
2022;5;38;Porte-Saint-Denis;23.6;28.32;16.52
2022;11;68;Epinettes;26.3;31.56;18.41
2022;4;11;Archives;32.0;38.4;22.4
2022;4;20;Sorbonne;26.1;31.32;18.27
2022;4;6;Vivienne;28.5;34.2;19.95
2022;2;16;Notre-Dame;31.2;37.44;21.84
2022;7;59;Grenelle;22.9;27.48;16.03
2022;2;34;Chaussée-d'Antin;29.0;34.8;20.3
2022;1;26;Invalides;27.7;33.24;19.39
2022;2;30;Faubourg-du-Roule;29.9;35.88;20.93
2022;14;47;Bercy;23.0;27.6;16.1
2022;2;5;Gaillon;22.2;26.64;15.54
2022;6;58;Necker;27.1;32.52;18.97
2022;5;53;Montparnasse;25.0;30.0;17.5
2022;5;33;Saint-Georges;21.2;25.44;14.84
2022;5;53;Montparnasse;29.5;35.4;20.65
2022;14;47;Bercy;20.4;24.48;14.28
2022;2;22;Odeon;27.0;32.4;18.9
2022;2;24;Saint-Germain-des-Prés;32.9;39.48;23.03
2022;11;54;Parc-de-Montsouris;26.7;32.04;18.69
2022;13;74;Pont-de-Flandre;21.2;25.44;14.84
2022;11;71;Goutte-d'Or;19.4;23.28;13.58
2022;5;53;Montparnasse;23.4;28.08;16.38
2022;12;56;Plaisance;20.4;24.48;14.28
2022;2;21;Monnaie;23.3;27.96;16.31
2022;4;14;Saint-Gervais;31.8;38.16;22.26
2022;11;41;Folie-Méricourt;27.5;33.0;19.25
2022;10;55;Petit-Montrouge;24.6;29.52;17.22
2022;4;12;Sainte-Avoie;23.5;28.2;16.45
2022;4;11;Archives;28.5;34.2;19.95
2022;4;11;Archives;26.3;31.56;18.41
2022;7;59;Grenelle;23.9;28.68;16.73
2022;2;3;Palais-Royal;30.4;36.48;21.28
2022;12;51;Maison-Blanche;23.0;27.6;16.1
2022;5;2;Halles;20.6;24.72;14.42
2022;3;64;Chaillot;27.9;33.48;19.53
2022;10;44;Sainte-Marguerite;21.7;26.04;15.19
2022;4;17;Saint-Victor;30.8;36.96;21.56
2022;6;58;Necker;26.1;31.32;18.27
2022;2;31;Madeleine;37.6;45.12;26.32
2022;2;4;Place-Vendôme;29.2;35.04;20.44
2022;4;19;Val-de-Grace;23.2;27.84;16.24
2022;2;16;Notre-Dame;30.4;36.48;21.28
2022;4;9;Arts-et-Metiers;31.0;37.2;21.7
2022;4;17;Saint-Victor;23.5;28.2;16.45
2022;14;79;Père-Lachaise;23.3;27.96;16.31
2022;6;66;Plaine de Monceaux;25.2;30.24;17.64
2022;4;20;Sorbonne;26.4;31.68;18.48
2022;4;10;Enfants-Rouges;27.8;33.36;19.46
2022;1;23;Notre-Dame-des-Champs;28.2;33.84;19.74
2022;14;45;Bel-Air;25.6;30.72;17.92
2022;2;15;Arsenal;26.6;31.92;18.62
2022;4;12;Sainte-Avoie;23.5;28.2;16.45
2022;5;2;Halles;22.2;26.64;15.54
2022;2;1;St-Germain-l'Auxerrois;26.3;31.56;18.41
2022;3;32;Europe;30.8;36.96;21.56
2022;2;24;Saint-Germain-des-Prés;27.1;32.52;18.97
2022;4;10;Enfants-Rouges;36.0;43.2;25.2
2022;9;69;Grandes-Carrières;19.4;23.28;13.58
2022;14;45;Bel-Air;20.9;25.08;14.63
2022;1;25;Saint-Thomas-d'Aquin;36.6;43.92;25.62
2022;2;16;Notre-Dame;32.6;39.12;22.82
2022;2;1;St-Germain-l'Auxerrois;29.0;34.8;20.3
2022;4;7;Mail;32.0;38.4;22.4
2022;13;78;Saint-Fargeau;23.3;27.96;16.31
2022;5;35;Faubourg-Montmartre;24.5;29.4;17.15
2022;2;31;Madeleine;22.2;26.64;15.54
2022;4;11;Archives;31.0;37.2;21.7
2022;2;31;Madeleine;26.2;31.44;18.34
2022;10;55;Petit-Montrouge;21.6;25.92;15.12
2022;5;2;Halles;21.0;25.2;14.7
2022;11;48;Quinze-Vingts;21.6;25.92;15.12
2022;4;10;Enfants-Rouges;28.7;34.44;20.09
2022;2;29;Champs-Elysées;27.0;32.4;18.9
2022;2;1;St-Germain-l'Auxerrois;22.6;27.12;15.82
2022;1;23;Notre-Dame-des-Champs;31.8;38.16;22.26
2022;1;28;Gros-Caillou;25.1;30.12;17.57
2022;4;8;Bonne-Nouvelle;32.0;38.4;22.4
2022;13;73;Villette;24.0;28.8;16.8
2022;4;6;Vivienne;32.1;38.52;22.47
2022;14;45;Bel-Air;24.2;29.04;16.94
2022;2;15;Arsenal;31.7;38.04;22.19
2022;4;12;Sainte-Avoie;25.7;30.84;17.99
2022;6;58;Necker;27.2;32.64;19.04
2022;10;49;Salpêtrière;20.4;24.48;14.28
2022;2;3;Palais-Royal;37.6;45.12;26.32
2022;11;54;Parc-de-Montsouris;24.6;29.52;17.22
2022;14;76;Combat;21.2;25.44;14.84
2022;12;51;Maison-Blanche;19.2;23.04;13.44
2022;14;76;Combat;20.4;24.48;14.28
2022;1;25;Saint-Thomas-d'Aquin;30.1;36.12;21.07
2022;13;75;Amérique;16.1;19.32;11.27
2022;5;33;Saint-Georges;32.5;39.0;22.75
2022;14;76;Combat;23.2;27.84;16.24
2022;11;41;Folie-Méricourt;26.7;32.04;18.69
2022;2;29;Champs-Elysées;25.3;30.36;17.71
2022;4;12;Sainte-Avoie;23.1;27.72;16.17
2022;10;18;Jardin-des-Plantes;21.6;25.92;15.12
2022;4;12;Sainte-Avoie;26.0;31.2;18.2
2022;2;30;Faubourg-du-Roule;29.0;34.8;20.3
2022;5;35;Faubourg-Montmartre;23.2;27.84;16.24
2022;1;26;Invalides;30.8;36.96;21.56
2022;2;15;Arsenal;27.0;32.4;18.9
2022;11;48;Quinze-Vingts;23.7;28.44;16.59
2022;14;47;Bercy;20.9;25.08;14.63
2022;4;19;Val-de-Grace;25.7;30.84;17.99
2022;11;39;Porte-Saint-Martin;24.3;29.16;17.01
2022;11;43;Roquette;25.1;30.12;17.57
2022;13;75;Amérique;30.0;36.0;21.0
2022;10;42;Saint-Ambroise;25.3;30.36;17.71
2022;10;42;Saint-Ambroise;23.0;27.6;16.1
2022;6;58;Necker;22.4;26.88;15.68
2022;14;79;Père-Lachaise;22.6;27.12;15.82
2022;14;79;Père-Lachaise;27.2;32.64;19.04
2022;4;20;Sorbonne;25.7;30.84;17.99
2022;7;60;Javel 15Art;26.0;31.2;18.2
2022;6;65;Ternes;27.3;32.76;19.11
2022;14;76;Combat;19.8;23.76;13.86
2022;4;14;Saint-Gervais;34.7;41.64;24.29
2022;4;9;Arts-et-Metiers;26.4;31.68;18.48
2022;7;61;Auteuil;23.9;28.68;16.73
2022;2;3;Palais-Royal;35.7;42.84;24.99
2022;4;6;Vivienne;26.4;31.68;18.48
2022;5;35;Faubourg-Montmartre;23.6;28.32;16.52
2022;13;50;Gare;20.7;24.84;14.49
2022;11;43;Roquette;19.9;23.88;13.93
2022;3;64;Chaillot;29.1;34.92;20.37
2022;7;61;Auteuil;24.9;29.88;17.43
2022;10;67;Batignolles;24.6;29.52;17.22
2022;10;42;Saint-Ambroise;24.2;29.04;16.94
2022;2;29;Champs-Elysées;26.6;31.92;18.62
2022;9;46;Picpus;27.6;33.12;19.32
2022;11;39;Porte-Saint-Martin;24.4;29.28;17.08
2022;2;3;Palais-Royal;26.3;31.56;18.41
2022;13;74;Pont-de-Flandre;22.8;27.36;15.96
2022;4;14;Saint-Gervais;28.3;33.96;19.81
2022;2;3;Palais-Royal;26.6;31.92;18.62
2022;5;53;Montparnasse;20.4;24.48;14.28
2022;5;37;Saint-Vincent-de-Paul;24.5;29.4;17.15
2022;14;76;Combat;28.8;34.56;20.16
2022;13;72;La Chapelle;14.3;17.16;10.01
2022;11;40;Hôpital-Saint-Louis;21.9;26.28;15.33
2022;3;32;Europe;29.0;34.8;20.3
2022;11;48;Quinze-Vingts;19.9;23.88;13.93
2022;11;40;Hôpital-Saint-Louis;23.0;27.6;16.1
2022;3;64;Chaillot;29.7;35.64;20.79
2022;1;23;Notre-Dame-des-Champs;28.3;33.96;19.81
2022;10;42;Saint-Ambroise;29.2;35.04;20.44
2022;3;62;Muette;32.7;39.24;22.89
2022;4;14;Saint-Gervais;34.9;41.88;24.43
2022;1;28;Gros-Caillou;32.5;39.0;22.75
2022;1;25;Saint-Thomas-d'Aquin;26.4;31.68;18.48
2022;12;56;Plaisance;27.6;33.12;19.32
2022;4;17;Saint-Victor;34.7;41.64;24.29
2022;4;7;Mail;26.1;31.32;18.27
2022;3;63;Porte-Dauphine;27.8;33.36;19.46
2022;9;69;Grandes-Carrières;23.9;28.68;16.73
2022;7;61;Auteuil;23.7;28.44;16.59
2022;1;28;Gros-Caillou;33.0;39.6;23.1
2022;10;42;Saint-Ambroise;20.4;24.48;14.28
2022;10;44;Sainte-Marguerite;32.9;39.48;23.03
2022;2;4;Place-Vendôme;25.4;30.48;17.78
2022;4;19;Val-de-Grace;32.1;38.52;22.47
2022;1;25;Saint-Thomas-d'Aquin;30.6;36.72;21.42
2022;13;74;Pont-de-Flandre;18.4;22.08;12.88
2022;11;48;Quinze-Vingts;24.4;29.28;17.08
2022;4;10;Enfants-Rouges;23.5;28.2;16.45
2022;2;30;Faubourg-du-Roule;26.3;31.56;18.41
2022;5;52;Croulebarbe;23.8;28.56;16.66
2022;14;45;Bel-Air;23.0;27.6;16.1
2022;10;42;Saint-Ambroise;26.0;31.2;18.2
2022;11;43;Roquette;19.4;23.28;13.58
2022;14;79;Père-Lachaise;21.2;25.44;14.84
2022;1;27;Ecole-Militaire;33.0;39.6;23.1
2022;5;33;Saint-Georges;25.1;30.12;17.57
2022;2;29;Champs-Elysées;27.7;33.24;19.39
2022;14;79;Père-Lachaise;26.1;31.32;18.27
2022;1;28;Gros-Caillou;27.5;33.0;19.25
2022;14;45;Bel-Air;26.1;31.32;18.27
2022;13;80;Charonne;16.3;19.56;11.41
2022;2;15;Arsenal;35.9;43.08;25.13
2022;11;43;Roquette;26.6;31.92;18.62
2022;2;34;Chaussée-d'Antin;22.2;26.64;15.54
2022;11;68;Epinettes;20.4;24.48;14.28
2022;8;57;Saint-Lambert;25.4;30.48;17.78
2022;1;28;Gros-Caillou;30.1;36.12;21.07
2022;8;57;Saint-Lambert;25.4;30.48;17.78
2022;9;46;Picpus;25.0;30.0;17.5
2022;4;10;Enfants-Rouges;25.7;30.84;17.99
2022;3;64;Chaillot;32.7;39.24;22.89
2022;11;71;Goutte-d'Or;24.6;29.52;17.22
2022;6;66;Plaine de Monceaux;27.3;32.76;19.11
2022;14;47;Bercy;23.5;28.2;16.45
2022;2;22;Odeon;25.0;30.0;17.5
2022;2;24;Saint-Germain-des-Prés;31.2;37.44;21.84
2022;2;5;Gaillon;32.9;39.48;23.03
2022;7;60;Javel 15Art;24.0;28.8;16.8
2022;11;68;Epinettes;23.0;27.6;16.1
2022;13;78;Saint-Fargeau;27.5;33.0;19.25
2022;14;47;Bercy;18.8;22.56;13.16
2022;12;56;Plaisance;28.8;34.56;20.16
2022;5;33;Saint-Georges;28.9;34.68;20.23
2022;10;44;Sainte-Marguerite;26.3;31.56;18.41
2022;11;39;Porte-Saint-Martin;19.9;23.88;13.93
2022;7;60;Javel 15Art;25.8;30.96;18.06
2022;13;80;Charonne;26.3;31.56;18.41
2022;2;16;Notre-Dame;28.5;34.2;19.95
2022;4;17;Saint-Victor;26.0;31.2;18.2
2022;5;38;Porte-Saint-Denis;26.3;31.56;18.41
2022;9;70;Clignancourt;27.5;33.0;19.25
2022;12;51;Maison-Blanche;25.6;30.72;17.92
2022;3;64;Chaillot;29.6;35.52;20.72
2022;6;66;Plaine de Monceaux;22.4;26.88;15.68
2022;2;22;Odeon;23.4;28.08;16.38
2022;5;2;Halles;26.3;31.56;18.41
2022;3;63;Porte-Dauphine;30.8;36.96;21.56
2022;4;17;Saint-Victor;32.0;38.4;22.4
2022;11;48;Quinze-Vingts;24.3;29.16;17.01
2022;10;18;Jardin-des-Plantes;29.2;35.04;20.44
2022;2;30;Faubourg-du-Roule;26.6;31.92;18.62
2022;4;20;Sorbonne;25.5;30.6;17.85
2022;9;69;Grandes-Carrières;26.3;31.56;18.41
2022;11;77;Belleville;23.4;28.08;16.38
2022;1;27;Ecole-Militaire;34.9;41.88;24.43
2022;5;35;Faubourg-Montmartre;21.0;25.2;14.7
2022;13;75;Amérique;18.9;22.68;13.23
2022;1;25;Saint-Thomas-d'Aquin;31.2;37.44;21.84
2022;10;49;Salpêtrière;27.2;32.64;19.04
2022;13;75;Amérique;14.3;17.16;10.01
2022;3;62;Muette;25.8;30.96;18.06
2022;11;68;Epinettes;21.9;26.28;15.33
2022;10;42;Saint-Ambroise;30.7;36.84;21.49
2022;10;42;Saint-Ambroise;21.9;26.28;15.33
2022;4;12;Sainte-Avoie;31.0;37.2;21.7
2022;7;59;Grenelle;32.2;38.64;22.54
2022;2;22;Odeon;30.5;36.6;21.35
2022;6;66;Plaine de Monceaux;27.3;32.76;19.11
2022;2;3;Palais-Royal;31.2;37.44;21.84
2022;13;72;La Chapelle;21.2;25.44;14.84
2022;2;13;Saint-Merri;29.0;34.8;20.3
2022;4;17;Saint-Victor;28.7;34.44;20.09
2022;3;62;Muette;26.3;31.56;18.41
2022;9;70;Clignancourt;20.8;24.96;14.56
2022;2;24;Saint-Germain-des-Prés;33.4;40.08;23.38
2022;7;59;Grenelle;24.9;29.88;17.43
2022;2;1;St-Germain-l'Auxerrois;22.2;26.64;15.54
2022;13;72;La Chapelle;22.7;27.24;15.89
2022;13;75;Amérique;23.3;27.96;16.31
2022;9;69;Grandes-Carrières;21.8;26.16;15.26
2022;11;54;Parc-de-Montsouris;24.4;29.28;17.08
2022;7;59;Grenelle;24.5;29.4;17.15
2022;7;60;Javel 15Art;23.7;28.44;16.59
2022;13;80;Charonne;19.8;23.76;13.86
2022;4;10;Enfants-Rouges;25.1;30.12;17.57
2022;2;5;Gaillon;26.6;31.92;18.62
2022;2;5;Gaillon;23.3;27.96;16.31
2022;5;33;Saint-Georges;31.8;38.16;22.26
2022;6;66;Plaine de Monceaux;27.5;33.0;19.25
2022;2;29;Champs-Elysées;26.2;31.44;18.34
2022;10;67;Batignolles;27.2;32.64;19.04
2022;4;19;Val-de-Grace;34.9;41.88;24.43
2022;10;55;Petit-Montrouge;20.4;24.48;14.28
2022;1;23;Notre-Dame-des-Champs;27.8;33.36;19.46
2022;4;9;Arts-et-Metiers;27.9;33.48;19.53
2022;14;76;Combat;26.8;32.16;18.76
2022;14;79;Père-Lachaise;23.9;28.68;16.73
2022;9;70;Clignancourt;24.4;29.28;17.08
2022;5;2;Halles;31.8;38.16;22.26
2022;10;49;Salpêtrière;25.3;30.36;17.71
2022;12;51;Maison-Blanche;25.3;30.36;17.71
2022;2;5;Gaillon;35.7;42.84;24.99
2022;10;44;Sainte-Marguerite;23.4;28.08;16.38
2022;2;31;Madeleine;25.4;30.48;17.78
2022;1;25;Saint-Thomas-d'Aquin;32.4;38.88;22.68
2022;9;69;Grandes-Carrières;30.7;36.84;21.49
2022;6;66;Plaine de Monceaux;26.7;32.04;18.69
2022;4;12;Sainte-Avoie;22.3;26.76;15.61
2022;1;28;Gros-Caillou;37.6;45.12;26.32
2022;11;77;Belleville;21.9;26.28;15.33
2022;11;54;Parc-de-Montsouris;21.9;26.28;15.33
2022;10;67;Batignolles;21.9;26.28;15.33
2022;11;71;Goutte-d'Or;24.3;29.16;17.01
2022;11;41;Folie-Méricourt;21.6;25.92;15.12
2022;2;29;Champs-Elysées;30.5;36.6;21.35
2022;2;34;Chaussée-d'Antin;26.2;31.44;18.34
2022;11;71;Goutte-d'Or;20.4;24.48;14.28
2022;3;62;Muette;25.0;30.0;17.5
2022;9;46;Picpus;19.4;23.28;13.58
2022;1;28;Gros-Caillou;29.7;35.64;20.79
2022;5;37;Saint-Vincent-de-Paul;20.6;24.72;14.42
2022;9;69;Grandes-Carrières;24.8;29.76;17.36
2022;1;26;Invalides;33.4;40.08;23.38
2022;2;29;Champs-Elysées;35.7;42.84;24.99
2022;13;78;Saint-Fargeau;19.2;23.04;13.44
2022;11;71;Goutte-d'Or;24.7;29.64;17.29
2022;13;50;Gare;26.3;31.56;18.41
2022;14;76;Combat;26.4;31.68;18.48
2022;3;32;Europe;25.9;31.08;18.13
2022;2;13;Saint-Merri;23.3;27.96;16.31
2022;14;76;Combat;23.0;27.6;16.1
2022;11;40;Hôpital-Saint-Louis;24.3;29.16;17.01
2022;4;8;Bonne-Nouvelle;25.5;30.6;17.85
2022;1;26;Invalides;34.9;41.88;24.43
2022;11;39;Porte-Saint-Martin;20.4;24.48;14.28
2022;2;24;Saint-Germain-des-Prés;37.6;45.12;26.32
2022;3;64;Chaillot;28.1;33.72;19.67
2022;4;14;Saint-Gervais;28.9;34.68;20.23
2022;2;29;Champs-Elysées;29.2;35.04;20.44
2022;2;4;Place-Vendôme;29.5;35.4;20.65
2022;11;77;Belleville;23.6;28.32;16.52
2022;10;18;Jardin-des-Plantes;32.9;39.48;23.03
2022;9;70;Clignancourt;21.8;26.16;15.26
2022;8;57;Saint-Lambert;21.3;25.56;14.91
2022;13;73;Villette;16.3;19.56;11.41
2022;2;24;Saint-Germain-des-Prés;26.2;31.44;18.34
